Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.000247231299312832,0.000107089054159907,0.0504743485122055,0,0,0,0.651913537431336,0.000693039456720291,-3.66140304370255E-07,6.39371684073528E-06,0.000684040868837749,2.26157110424948E-06,0.000727115124181002,0,0,0,0,0,0,package://RXR-6FB-V/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/base_link.STL,,03-60-1;ZPF01001 V1.0.0 连杆1R-1,Base Link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link1,0.000281933525441178,0.0173244767243729,-0.0192845208683138,0,0,0,0.851539173063523,0.00161711732486907,-8.738491302599E-06,-6.62994047326203E-06,0.00155955306286215,-0.000296910960072184,0.000931175547858567,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link1.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link1.STL,,RML-1-02 连杆2R V3.0.7-2;03-60-2,Link1,Axis1,J1,revolute,0,0,0.1915,0,0,0,base_link,0,0,-1,60,3.14,-0.785,3.1,,,,,,,,
Link2,-2.7317E-05,-0.12193,-0.0073906,0,0,0,0.87008,0.0034226,7.938E-07,-6.0676E-07,0.00075798,0.00047147,0.0034108,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link2.STL,0.92549,0.92549,0.90588,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link2.STL,,RML-1-11 连杆3R V1.0.0 2025.06.19-2;RML-1-10  V3.0.2 装饰盖（大）-1;02-30-1,Link2,Axis2,J2,revolute,0,0,0,1.5708,-1.5708,0,Link1,0,0,1,60,3.14,-0.524,3.11,,,,,,,,
Link3,0.00021396472224095,-0.0189545043784095,-0.0220154436028749,0,0,0,0.593225765910811,0.000986910219936935,5.83211562548265E-06,-3.95759209043154E-06,0.000924038544009075,0.0001858435329204,0.000522838313490278,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link3.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link3.STL,,RML-1-04 连杆4R V3.1.8-2;02-30-2,Link3,Axis3,J3,revolute,0,-0.322,0,1.5707963267949,1.5707963267949,0,Link2,0,0,-1,30,3.925,-3.11,3.11,,,,,,,,
Link4,6.19013993736592E-08,0.0703615063744377,-0.00824597973475982,0,0,0,0.395483546701072,0.000610273049120049,4.90906926066453E-09,1.73152622272655E-09,0.000225904935160654,-0.000115001851716899,0.000613892038453037,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link4.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link4.STL,,RML-1-05 连杆5R V3.0.9-2;RML-1-09  V3.0.5 装饰盖（中）-1;01-10-1,Link4,Axis4,J4,revolute,0,0,0,1.5707963267949,0,0,Link3,0,0,1,30,3.925,-2.62,0,,,,,,,,
Link5,7.18600424760887E-07,0.0178397746184391,-0.0765177293014231,0,0,0,0.845201652493134,0.00155700921373504,2.30662444536284E-08,3.12697029261968E-08,0.0014111953094615,-0.000269335055058286,0.000709555431204978,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link5.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link5.STL,,MR115ZZ-3;MR115ZZ-2;RXB01007 V0.0.1 装饰盖6-1;ZPF01018 V0.0.1 传动杆-2;MR115ZZ-4;ZPF01019 V0.0.1 固定板-1;ZPF01016 V0.0.1 大转盘-1;MR115ZZ-1;RXB01001 V0.0.1 连杆6-1;XRBT305-1;RXB01006 V0.0.1 转接件-1;ZPF01018 V0.0.1 传动杆-1;01-10-2,Link5,Axis5,J5,revolute,0,0.2755,0,-1.5707963267949,0,0,Link4,0,0,-1,10,3.925,-3.11,3.11,,,,,,,,
Link6,0.0123315374763978,0.00135875853089277,-0.00645514633066691,0,0,0,0.280941853294711,0.000122186224957964,-2.15955531399414E-06,-8.22212756963968E-06,0.000141920133270318,-3.15815294288415E-06,0.000122120440173525,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link6.STL,0.156862745098039,0.156862745098039,0.156862745098039,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link6.STL,,RXB01008 V0.0.1 装饰盖L7-1-1;ZPF01017 V0.0.1 小转盘-1;RXB01004 V0.0.1 连杆R7-1-1;01-10-3,Link6,Axis6,J6,revolute,0,0,0,1.5707963267949,-1.5707963267949,0,Link5,0,0,1,10,3.925,-1.13,1.13,,,,,,,,
Link7,0.0172388844691445,0.0429876868534587,0.00909825485911558,0,0,0,0.229769882476631,0.000160232159815065,-2.12547384493508E-06,3.61043131439052E-07,0.000140222382606519,4.02112181264841E-05,0.000135459778911734,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link7.STL,1,1,1,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link7.STL,,D405C摄像头-1;RXB01010 V0.0.1 装饰盖7-2-1;RXB01005 V0.0.1 连杆R7-2-1,Link7,Axis7,J7,revolute,0.0155,0,0,1.5708,1.5708,0,Link6,0,0,-1,10,3.925,-0.697,1.99,,,,,,,,
Link8,-0.000223514521197399,8.83640631490895E-05,-0.0171573985138972,0,0,0,0.165822947667674,4.8848746976957E-05,-9.45914855107049E-08,3.06193382564701E-07,4.94605021339589E-05,8.02677028552643E-09,7.69017076313119E-05,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link8.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://RXR-6FB-V/meshes/Link8.STL,,六维力-1,Link8,Axis8,J8,revolute,0,0.119000004117148,0,-1.5707963267949,0,0,Link7,0,0,-1,0,0,0,0,,,,,,,,
