Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.000247231299312718,0.000107089054159845,0.0504743485121995,0,0,0,0.651913537431184,0.000693039456720002,-3.66140304381868E-07,6.39371684073924E-06,0.000684040868837464,2.26157110425163E-06,0.00072711512418086,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/base_link.STL,,03-60-1;ZPF01001 V1.0.0 连杆1-1,Base Link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link1,0.000281933525441178,0.0173244767243729,-0.0192845208683138,0,0,0,0.851539173063523,0.00161711732486907,-8.738491302599E-06,-6.62994047326204E-06,0.00155955306286215,-0.000296910960072184,0.000931175547858567,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link1.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link1.STL,,RML-1-02 连杆2 V3.0.7-2;03-60-2,Link1,Axis1,J1,revolute,0,0,0.1915,0,0,0,base_link,0,0,-1,60,3.14,-0.785,3.1,,,,,,,,
Link2,-2.73172459106519E-05,-0.121926317437725,-0.00739063342323247,0,0,0,0.870077468044854,0.00342255931533038,7.93800998762221E-07,-6.06759992768346E-07,0.000757976931219347,0.000471474703819665,0.00341079818844059,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link2.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link2.STL,,RML-1-11 连杆3 V1.0.0 2025.06.19-2;RML-1-10  V3.0.2 装饰盖（大）-1;02-30-1,Link2,Axis2,J2,revolute,0,0,0,1.57079632679489,-1.5707963267949,0,Link1,0,0,1,60,3.14,-0.524,3.11,,,,,,,,
Link3,0.000213964722240951,-0.0189545043784094,-0.022015443602875,0,0,0,0.593225765910811,0.000986910219936935,5.83211562548264E-06,-3.9575920904315E-06,0.000924038544009075,0.0001858435329204,0.000522838313490279,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link3.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link3.STL,,RML-1-04 连杆4 V3.1.8-2;02-30-2,Link3,Axis3,J3,revolute,0,-0.322,0,1.5707963267949,1.5707963267949,0,Link2,0,0,-1,30,3.925,-3.11,3.11,,,,,,,,
Link4,6.19021038946489E-08,0.0703615063659189,-0.00824597973884991,0,0,0,0.395483546755608,0.000610273049123785,4.90906689225248E-09,1.73152606932508E-09,0.000225904935162193,-0.000115001851717092,0.000613892038458269,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link4.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link4.STL,,RML-1-05 连杆5 V3.0.9-2;RML-1-09  V3.0.5 装饰盖（中）-1;01-10-1,Link4,Axis4,J4,revolute,0,0,0,1.5707963267949,0,0,Link3,0,0,1,30,3.925,-2.62,0,,,,,,,,
Link5,7.18600427908428E-07,0.0178397746184391,-0.0765177293014231,0,0,0,0.845201652493134,0.00155700921373504,2.306624445362E-08,3.12697028830017E-08,0.0014111953094615,-0.000269335055058286,0.000709555431204978,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link5.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link5.STL,,MR115ZZ-3;MR115ZZ-2;RXB01007 V0.0.1 装饰盖6-1;ZPF01018 V0.0.1 传动杆-2;MR115ZZ-4;ZPF01019 V0.0.1 固定板-1;ZPF01016 V0.0.1 大转盘-1;MR115ZZ-1;RXB01001 V0.0.1 连杆6-1;XRBT305-1;RXB01006 V0.0.1 转接件-1;ZPF01018 V0.0.1 传动杆-1;01-10-2,Link5,Axis5,J5,revolute,0,0.2755,0,-1.5707963267949,0,0,Link4,0,0,-1,10,3.925,-3.11,3.11,,,,,,,,
Link6,0.0123315374763978,0.00135875853087547,-0.00645514633066693,0,0,0,0.280941853294711,0.000122186224957962,-2.15955531399414E-06,-8.22212756964352E-06,0.000141920133270304,-3.15815294288415E-06,0.000122120440173514,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link6.STL,0.156862745098039,0.156862745098039,0.156862745098039,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link6.STL,,RXB01008 V0.0.1 装饰盖L7-1-1;ZPF01017 V0.0.1 小转盘-1;RXB01004 V0.0.1 连杆R7-1-1;01-10-3,Link6,Axis6,J6,revolute,0,0,0,1.5707963267949,-1.5707963267949,0,Link5,0,0,1,10,3.925,-1.13,1.13,,,,,,,,
Link7,-2.6977E-05,0.028994,0.012862,0,0,0,0.16371,0.00014555,-3.9059E-08,-2.1745E-08,0.00010674,4.0154E-05,0.00011051,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link7.STL,1,1,1,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link7.STL,,RXB01010 V0.0.1 装饰盖7-2-1;RXB01005 V0.0.1 连杆R7-2-1,Link7,Axis7,J7,revolute,0.0155,0,0,1.5708,1.5708,0,Link6,0,0,-1,10,3.925,-0.697,1.99,,,,,,,,
Link8,-0.000223514521197427,8.8364063149209E-05,-0.0171573985138971,0,0,0,0.165822947667674,4.88487469769568E-05,-9.45914855106736E-08,3.06193382564702E-07,4.94605021339587E-05,8.02677028548142E-09,7.69017076313119E-05,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link8.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://rm_description/meshes/rm_rx75_arm/rm_rx75_right_arm/Link8.STL,,六维力-1,Link8,Axis8,J8,revolute,0,0.0962,0,-1.5708,0,0,Link7,0,0,-1,0,0,0,0,,,,,,,,
